date,state,actuals.positiveTests,actuals.negativeTests,Positivity rate,ratio_bed,actuals.newCases,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
2021-07-01,AR,239918,2635802,0.083428846,0.718796672,700,1268867,1033763,0.067,0.42,0.343
2021-07-02,AR,240202,2638965,0.083427602,0.703134929,494,1272492,1036697,0.069,0.422,0.344
2021-07-03,AR,240401,2640591,0.083443828,0.658622909,0,1275988,1039459,0.072,0.423,0.344
2021-07-04,AR,240550,2641734,0.083458119,0.640842014,0,1279156,1041749,0.075,0.424,0.345
2021-07-05,AR,240732,2643279,0.083471249,0.655992798,1246,,,0.081,,
2021-07-06,AR,241178,2648965,0.083448466,0.68071209,270,1281558,1043217,0.081,0.425,0.346
2021-07-07,AR,241570,2653519,0.083441304,0.73125464,1000,1282733,1044173,0.085,0.425,0.346
2021-07-08,AR,242113,2659973,0.083427231,0.743436253,1210,1285934,1046644,0.083,0.426,0.347
2021-07-09,AR,242597,2664185,0.083458959,0.746515771,1155,1289373,1049127,0.087,0.427,0.348
2021-07-10,AR,242842,2666752,0.083462504,0.709510208,0,1292845,1051172,0.085,0.428,0.348
2021-07-11,AR,243121,2668984,0.083486344,0.701330495,0,1297247,1053835,0.086,0.43,0.349
2021-07-12,AR,243644,2674474,0.083493539,0.676915323,2013,1299417,1054827,0.085,0.431,0.35
2021-07-13,AR,244153,2679748,0.083502485,0.73914666,1476,1300846,1055646,0.088,0.431,0.35
2021-07-14,AR,244809,2685526,0.083543008,0.74934452,1309,1304706,1057900,0.092,0.432,0.351
2021-07-15,AR,245487,2691651,0.083580342,0.748456629,980,1309002,1060174,0.096,0.434,0.351
2021-07-16,AR,246098,2696873,0.083622299,0.745389774,1342,1313033,1062254,0.097,0.435,0.352
2021-07-17,AR,246426,2699256,0.083656688,0.710195457,0,1321430,1065108,0.099,0.438,0.353
2021-07-18,AR,246797,2701738,0.083701567,0.703466667,0,1327799,1067975,0.101,0.44,0.354
2021-07-19,AR,247384,2708180,0.083701114,0.710562935,2552,1330885,1069117,0.1,0.441,0.354
2021-07-20,AR,248152,2715178,0.083740927,0.747790365,1875,1332741,1069679,0.101,0.442,0.354
2021-07-21,AR,249026,2722379,0.083807492,0.754058867,1459,1338218,1072166,0.103,0.443,0.355
2021-07-22,AR,250001,2730936,0.083866583,0.752670157,1860,1345766,1074872,0.103,0.446,0.356
2021-07-23,AR,250874,2737764,0.083942585,0.745399096,1987,1352937,1077347,0.105,0.448,0.357
2021-07-24,AR,251388,2741418,0.083997426,0.715218536,2015,1362806,1082224,0.105,0.452,0.359
2021-07-25,AR,251890,2744745,0.084057618,0.708297872,1022,1372629,1085026,0.106,0.455,0.36
2021-07-26,AR,252831,2753366,0.084103271,0.720778436,621,1377405,1086504,0.108,0.456,0.36
2021-07-27,AR,253749,2760384,0.084186398,0.745940783,2052,1380254,1087284,0.11,0.457,0.36
2021-07-28,AR,254670,2767468,0.084268157,0.741106719,1703,1388435,1089475,0.111,0.46,0.361
2021-07-29,AR,255525,2775195,0.084311649,0.730589336,2843,1397052,1092321,0.111,0.463,0.362
2021-07-30,AR,256417,2781789,0.084397503,0.732571548,2544,1405459,1095214,0.112,0.466,0.363
2021-07-31,AR,257046,2785756,0.084476742,0.716971169,1339,1412910,1097775,0.113,0.468,0.364
2021-08-01,AR,257628,2789339,0.084552278,0.697735101,1984,1422822,1101135,0.114,0.471,0.365
2021-08-02,AR,258731,2797372,0.084660432,0.706101369,844,1428148,1103057,0.118,0.473,0.366
2021-08-03,AR,259859,2806559,0.084743502,0.743109414,2343,1430838,1104020,0.117,0.474,0.366
2021-08-04,AR,261074,2815370,0.084862263,0.738419619,2838,1448530,1118090,0.118,0.48,0.37
2021-08-05,AR,262342,2825283,0.084965629,0.743675869,2777,1456812,1121950,0.12,0.483,0.372
2021-08-06,AR,263505,2833820,0.085075024,0.723870427,3037,1465389,1125427,0.12,0.486,0.373
2021-08-07,AR,264280,2838443,0.085176795,0.71531608,2633,1474010,1129503,0.121,0.488,0.374
2021-08-08,AR,265012,2842795,0.085272992,0.695114146,1369,1482755,1134265,0.121,0.491,0.376
2021-08-09,AR,266094,2851639,0.085348553,0.726659439,995,1486977,1136668,0.119,0.493,0.377
2021-08-10,AR,267234,2860470,0.08544095,0.759349199,2620,1490336,1138453,0.12,0.494,0.377
2021-08-11,AR,268386,2869298,0.085536338,0.761650848,2940,1497866,1142832,0.119,0.496,0.379
2021-08-12,AR,269727,2880472,0.08562221,0.753957293,2318,1505180,1147261,0.118,0.499,0.38
2021-08-13,AR,270787,2888952,0.085699167,0.748023082,3023,1513243,1152458,0.117,0.501,0.382
2021-08-14,AR,271549,2894047,0.085781319,0.717837034,2117,1521476,1158486,0.116,0.504,0.384
2021-08-15,AR,272300,2897943,0.085892469,0.70671227,1517,1529378,1165348,0.117,0.507,0.386
2021-08-16,AR,273450,2908318,0.085942784,0.715508806,856,1532747,1168479,0.115,0.508,0.387
2021-08-17,AR,274628,2916877,0.086049685,0.737452199,2203,1537728,1170974,0.116,0.51,0.388
2021-08-18,AR,275987,2926061,0.086190775,0.736302094,2685,1544867,1177462,0.118,0.512,0.39
2021-08-19,AR,277215,2937314,0.086238139,0.743950122,3549,1550501,1183159,0.116,0.514,0.392
2021-08-20,AR,278349,2947094,0.086297913,0.742430704,2407,1555389,1188495,0.115,0.515,0.394
2021-08-21,AR,279179,2952028,0.08640084,0.726951494,2520,1560800,1193299,0.116,0.517,0.395
2021-08-22,AR,279842,2956482,0.086469093,0.714579055,1229,1568334,1203470,0.114,0.52,0.399
2021-08-23,AR,280979,2967445,0.086497021,0.724905245,986,1570982,1207647,0.113,0.521,0.4
2021-08-24,AR,282201,2977207,0.086580447,0.747661338,2223,1573166,1211140,0.112,0.521,0.401
2021-08-25,AR,283437,2986591,0.086677239,0.756691254,2781,1578875,1218098,0.11,0.523,0.404
2021-08-26,AR,284741,2998768,0.086718508,0.741797283,2318,1585195,1225762,0.109,0.525,0.406
2021-08-27,AR,285946,3009506,0.086769888,0.751116309,2866,1591251,1232385,0.109,0.527,0.408
2021-08-28,AR,286677,3015409,0.086816939,0.73049797,2166,1595968,1238557,0.106,0.529,0.41
2021-08-29,AR,287327,3020533,0.086861899,0.72118078,787,1600965,1246568,0.105,0.531,0.413
2021-08-30,AR,288547,3032567,0.086882594,0.709230954,882,1603140,1250648,0.104,0.531,0.414
2021-08-31,AR,289661,3042613,0.086925925,0.746110913,2626,1604567,1253068,0.102,0.532,0.415
2021-09-01,AR,290768,3050778,0.08701601,0.760218556,2890,1609947,1260972,0.103,0.533,0.418
2021-09-02,AR,291477,3057368,0.087038068,0.751946959,2453,1615085,1267963,0.103,0.535,0.42
2021-09-03,AR,291954,3062530,0.087033952,0.727929626,2129,1619513,1274641,0.102,0.537,0.422
2021-09-04,AR,292506,3067490,0.087055461,0.727321409,2360,1624010,1281817,0.101,0.538,0.425
2021-09-05,AR,293093,3071774,0.087103889,0.713449659,1072,,,0.101,,
2021-09-06,AR,293495,3075273,0.087122355,0.710265508,937,,,0.104,,
2021-09-07,AR,294512,3086553,0.087106282,0.72527339,583,1630602,1293559,0.099,0.54,0.429
2021-09-08,AR,295489,3094933,0.087154047,0.742928713,2181,1631518,1295202,0.097,0.541,0.429
2021-09-09,AR,296599,3106024,0.087167753,0.767094244,2481,1634246,1300042,0.095,0.542,0.431
2021-09-10,AR,297532,3114663,0.087196658,0.76402218,2159,1639387,1307990,0.097,0.543,0.433
2021-09-11,AR,298147,3119233,0.087244322,0.746655158,1749,1642503,1313016,0.098,0.544,0.435
2021-09-12,AR,298614,3123191,0.087267977,0.723047127,1116,1645766,1318412,0.097,0.545,0.437
2021-09-13,AR,299544,3132862,0.087269396,0.725818182,646,1647501,1321693,0.095,0.546,0.438
2021-09-14,AR,300375,3141731,0.08726489,0.753994753,1544,1648498,1323456,0.096,0.546,0.439
2021-09-15,AR,301266,3150161,0.087287374,0.768772223,1919,1650867,1327589,0.095,0.547,0.44
2021-09-16,AR,302023,3158837,0.087268193,0.760314136,1824,1653908,1332063,0.093,0.548,0.441
2021-09-17,AR,302712,3166852,0.08724785,0.755684211,1809,1656649,1336396,0.09,0.549,0.443
2021-09-18,AR,303143,3170287,0.087274826,0.730826587,1574,1659290,1340827,0.089,0.55,0.444
2021-09-19,AR,303490,3173413,0.087287451,0.712821608,739,1662122,1346047,0.088,0.551,0.446
2021-09-20,AR,304154,3181691,0.087254023,0.707716574,396,1663381,1348286,0.086,0.551,0.447
2021-09-21,AR,304581,3185643,0.087266892,0.735710042,1401,1664318,1349836,0.087,0.551,0.447
2021-09-22,AR,305308,3194375,0.087238758,0.755203381,1463,1667496,1354516,0.084,0.553,0.449
2021-09-23,AR,305956,3202052,0.087216449,0.743838214,1540,1669614,1358170,0.083,0.553,0.45
2021-09-24,AR,306542,3209674,0.087179513,0.734423097,1365,1671698,1361043,0.082,0.554,0.451
2021-09-25,AR,307038,3215606,0.087161235,0.725208824,1012,1673516,1363873,0.079,0.555,0.452
2021-09-26,AR,307332,3218329,0.087170037,0.705850604,417,1675687,1367406,0.079,0.555,0.453
2021-09-27,AR,307678,3222269,0.087162215,0.701088951,470,1676649,1368926,0.08,0.556,0.454
2021-09-28,AR,308213,3232109,0.0870579,0.738505747,800,1677280,1369877,0.072,0.556,0.454
2021-09-29,AR,308606,3238750,0.086996061,0.751446912,1153,1679502,1373152,0.069,0.557,0.455
2021-09-30,AR,,,#DIV/0!,0.742315789,1004,1681692,1375964,,0.557,0.456
2021-10-01,AR,,,#DIV/0!,0.740214278,857,1683950,1378871,,0.558,0.457
2021-10-02,AR,,,#DIV/0!,0.739704161,,,,,,
2021-06-01,AZ,902010,7104591,0.112658293,0.649227902,4,3376964,2628096,0.039,0.464,0.361
2021-06-02,AZ,902504,7119248,0.112507093,0.699595237,915,3380842,2631433,0.039,0.464,0.362
2021-06-03,AZ,903028,7132132,0.11238457,0.696250451,322,3387142,2638935,0.039,0.465,0.363
2021-06-04,AZ,903527,7144381,0.112268555,0.703330029,346,3396807,2648659,0.04,0.467,0.364
2021-06-05,AZ,903951,7154405,0.11217561,0.691080365,277,3411332,2662008,0.039,0.469,0.366
2021-06-06,AZ,904262,7160988,0.112118285,0.680510234,507,3422113,2675911,0.039,0.47,0.368
2021-06-07,AZ,904587,7168827,0.112045165,0.650350584,374,3432146,2689635,0.039,0.472,0.37
2021-06-08,AZ,905033,7181006,0.111925382,0.683842449,414,3438501,2697379,0.038,0.472,0.371
2021-06-09,AZ,905526,7194186,0.111797308,0.70671192,433,3445342,2708157,0.039,0.473,0.372
2021-06-10,AZ,905998,7205974,0.111686529,0.705742044,370,3445917,2709020,0.039,0.473,0.372
2021-06-11,AZ,906416,7218521,0.111559757,0.70379202,422,3458651,2723480,0.038,0.475,0.374
2021-06-12,AZ,906772,7227421,0.111476578,0.687077628,570,3472644,2742773,0.037,0.477,0.377
2021-06-13,AZ,906996,7232340,0.11143366,0.669592551,348,3480815,2754164,0.037,0.478,0.378
2021-06-14,AZ,907348,7239827,0.111369647,0.649245296,394,3489208,2765408,0.037,0.479,0.38
2021-06-15,AZ,907857,7252429,0.111253086,0.678623141,423,3495144,2775508,0.038,0.48,0.381
2021-06-16,AZ,908366,7263928,0.111151899,0.704792332,436,3495529,2775927,0.039,0.48,0.381
2021-06-17,AZ,908797,7274040,0.111061359,0.70696353,332,3518666,2808680,0.039,0.483,0.386
2021-06-18,AZ,909281,7284805,0.110967959,0.710266248,364,3526830,2819329,0.041,0.485,0.387
2021-06-19,AZ,909711,7293380,0.110898563,0.697780108,641,3536550,2830089,0.043,0.486,0.389
2021-06-20,AZ,910021,7298525,0.11086263,0.685289295,385,3543792,2839049,0.044,0.487,0.39
2021-06-21,AZ,910369,7305358,0.110808088,0.656175457,384,3544231,2839623,0.044,0.487,0.39
2021-06-22,AZ,910888,7317065,0.110706515,0.689621346,422,3554332,2852375,0.045,0.488,0.392
2021-06-23,AZ,911393,7328692,0.110604806,0.710167624,490,3559571,2858120,0.045,0.489,0.393
2021-06-24,AZ,911936,7339877,0.110513411,0.706883619,626,3567569,2865109,0.046,0.49,0.394
2021-06-25,AZ,912416,7351010,0.110416188,0.69887939,587,3574736,2874155,0.045,0.491,0.395
2021-06-26,AZ,912929,7359295,0.110360769,0.687736233,475,3581918,2884799,0.047,0.492,0.396
2021-06-27,AZ,913322,7365120,0.110325349,0.670593752,436,3589792,2899098,0.047,0.493,0.398
2021-06-28,AZ,913748,7372515,0.110272628,0.652245058,413,3598714,2918776,0.048,0.494,0.401
2021-06-29,AZ,914304,7383413,0.110187417,0.681690509,546,3601676,2922840,0.049,0.495,0.402
2021-06-30,AZ,914939,7394577,0.110107376,0.694781517,769,3607576,2929104,0.051,0.496,0.402
2021-07-01,AZ,915566,7404531,0.110042707,0.697723788,472,3677400,3140316,0.053,0.505,0.431
2021-07-02,AZ,916154,7414507,0.109973746,0.699413915,526,3683827,3147844,0.056,0.506,0.432
2021-07-03,AZ,916680,7422449,0.109925149,0.683512503,645,3691058,3155675,0.056,0.507,0.434
2021-07-04,AZ,916966,7426564,0.109901445,0.667237106,442,3701295,3166283,0.056,0.509,0.435
2021-07-05,AZ,917376,7431267,0.109883247,0.642082849,50,,,0.058,,
2021-07-06,AZ,918120,7439749,0.109850968,0.655253528,900,3707397,3172380,0.063,0.509,0.436
2021-07-07,AZ,919007,7451145,0.109795736,0.692190163,373,3709771,3174885,0.067,0.51,0.436
2021-07-08,AZ,919808,7462426,0.109733038,0.70490851,625,3715441,3181391,0.068,0.51,0.437
2021-07-09,AZ,920612,7474051,0.109666344,0.707191285,921,3721733,3188969,0.07,0.511,0.438
2021-07-10,AZ,921406,7481685,0.109650842,0.700285332,807,3728161,3196388,0.074,0.512,0.439
2021-07-11,AZ,922028,7487343,0.109642921,0.680928592,803,3734606,3203256,0.077,0.513,0.44
2021-07-12,AZ,922755,7494060,0.109632325,0.660502419,122,3739001,3208025,0.079,0.514,0.441
2021-07-13,AZ,923875,7506551,0.109588175,0.688511698,345,3742271,3211118,0.079,0.514,0.441
2021-07-14,AZ,925021,7517746,0.109563725,0.712591559,1945,3746711,3216251,0.083,0.515,0.442
2021-07-15,AZ,926080,7528326,0.109538151,0.709647387,1014,3752339,3221874,0.087,0.516,0.443
2021-07-16,AZ,927309,7539692,0.10952036,0.709409165,1251,3758455,3228012,0.093,0.516,0.443
2021-07-17,AZ,928479,7549051,0.109522349,0.695647073,1152,3764742,3233494,0.095,0.517,0.444
2021-07-18,AZ,929401,7555606,0.1095345,0.685528263,980,3771082,3239067,0.097,0.518,0.445
2021-07-19,AZ,930463,7563362,0.109545817,0.664316595,1034,3775565,3242582,0.1,0.519,0.445
2021-07-20,AZ,932139,7577225,0.109542734,0.692408635,1154,3778555,3245176,0.105,0.519,0.446
2021-07-21,AZ,933611,7590242,0.109529223,0.716960288,1043,3784173,3249256,0.106,0.52,0.446
2021-07-22,AZ,935309,7603633,0.10953453,0.714617169,1174,3791136,3254456,0.109,0.521,0.447
2021-07-23,AZ,937053,7617900,0.10953339,0.709420121,1479,3798435,3259542,0.111,0.522,0.448
2021-07-24,AZ,938587,7628546,0.109556721,0.688408759,1528,3805849,3264446,0.113,0.523,0.448
2021-07-25,AZ,939887,7636049,0.109595851,0.671022426,1508,3813660,3269265,0.115,0.524,0.449
2021-07-26,AZ,941358,7644765,0.109637144,0.657405608,1441,3821791,3273451,0.118,0.525,0.45
2021-07-27,AZ,943280,7658985,0.109654841,0.684284617,1475,3827054,3275902,0.12,0.526,0.45
2021-07-28,AZ,945465,7674675,0.109680933,0.705895981,1361,3834491,3279400,0.123,0.527,0.451
2021-07-29,AZ,948006,7691557,0.109728467,0.714128227,1759,3841746,3283173,0.126,0.528,0.451
2021-07-30,AZ,950387,7708738,0.109755547,0.712403056,1965,3853257,3289110,0.128,0.529,0.452
2021-07-31,AZ,952603,7723291,0.109798829,0.700839645,2066,3862065,3294048,0.129,0.531,0.453
2021-08-01,AZ,954601,7734850,0.109857458,0.688182838,2306,3871294,3298893,0.13,0.532,0.453
2021-08-02,AZ,956783,7747524,0.10992064,0.67252293,1846,3871584,3299000,0.131,0.532,0.453
2021-08-03,AZ,959761,7767592,0.109971603,0.693459015,1974,3884930,3305583,0.132,0.534,0.454
2021-08-04,AZ,962711,7789265,0.109999273,0.718210863,2286,3893533,3309350,0.131,0.535,0.455
2021-08-05,AZ,965664,7810380,0.110034088,0.721181639,2289,3903168,3314379,0.129,0.536,0.455
2021-08-06,AZ,968754,7833971,0.110051603,0.726199433,2826,3916686,3322203,0.128,0.538,0.456
2021-08-07,AZ,971565,7853018,0.110097554,0.715281813,2653,3926057,3327357,0.128,0.539,0.457
2021-08-08,AZ,973584,7866460,0.110133388,0.704177622,2639,3934473,3332161,0.126,0.541,0.458
2021-08-09,AZ,976076,7883807,0.110168046,0.691324901,2191,3944780,3337543,0.124,0.542,0.459
2021-08-10,AZ,979303,7909482,0.110172875,0.713698976,2582,3950148,3340305,0.121,0.543,0.459
2021-08-11,AZ,982785,7938356,0.110163599,0.727476959,1970,3956517,3344365,0.119,0.544,0.459
2021-08-12,AZ,986442,7966719,0.11017807,0.72721034,2970,3962971,3348704,0.117,0.544,0.46
2021-08-13,AZ,989525,7993086,0.110160064,0.728731665,3225,3980872,3360537,0.115,0.547,0.462
2021-08-14,AZ,992460,8016007,0.110169688,0.719529166,3418,3992849,3373163,0.114,0.549,0.463
2021-08-15,AZ,995330,8035572,0.110213797,0.706112213,3052,4001959,3379160,0.114,0.55,0.464
2021-08-16,AZ,997801,8054595,0.110225072,0.687659195,2400,4010968,3385335,0.113,0.551,0.465
2021-08-17,AZ,1001122,8084396,0.110188764,0.713828184,2661,4015261,3388691,0.111,0.552,0.466
2021-08-18,AZ,1004521,8116580,0.110131551,0.732275315,2402,4021634,3393771,0.109,0.553,0.466
2021-08-19,AZ,1008107,8148636,0.110094495,0.73069465,3546,4023573,3394936,0.106,0.553,0.466
2021-08-20,AZ,1011481,8181088,0.110032462,0.730434783,3109,4040296,3408714,0.105,0.555,0.468
2021-08-21,AZ,1014916,8210006,0.110018925,0.720820371,3195,4049314,3416063,0.104,0.556,0.469
2021-08-22,AZ,1017640,8230085,0.1100422,0.712206437,3307,4057082,3422948,0.103,0.557,0.47
2021-08-23,AZ,1021060,8256898,0.110052233,0.701810637,2632,4065735,3431020,0.103,0.559,0.471
2021-08-24,AZ,1024633,8286852,0.110039698,0.725300296,2595,4069535,3434438,0.104,0.559,0.472
2021-08-25,AZ,1028176,8320252,0.109983839,0.73925239,0,4076371,3440902,0.104,0.56,0.473
2021-08-26,AZ,1031685,8351181,0.109954144,0.738822589,6855,4085580,3448771,0.104,0.561,0.474
2021-08-27,AZ,1035242,8384638,0.109899701,0.733543397,3707,4094831,3457097,0.105,0.563,0.475
2021-08-28,AZ,1038165,8408895,0.109892919,0.719940254,3893,4103699,3464639,0.105,0.564,0.476
2021-08-29,AZ,1040205,8424867,0.109899322,0.710494433,2090,4113416,3472930,0.104,0.565,0.477
2021-08-30,AZ,1042832,8445342,0.109908608,0.692711628,3247,4121994,3480885,0.104,0.566,0.478
2021-08-31,AZ,1046793,8478875,0.109891821,0.720100345,822,4126485,3485349,0.103,0.567,0.479
2021-09-01,AZ,1050054,8510652,0.109830174,0.736697563,4740,4133279,3492547,0.103,0.568,0.48
2021-09-02,AZ,1052996,8536379,0.109808616,0.735825332,3470,4139735,3499085,0.103,0.569,0.481
2021-09-03,AZ,1055940,8563616,0.109770139,0.731610907,3802,4165994,3561672,0.104,0.572,0.489
2021-09-04,AZ,1058729,8584521,0.109789646,0.714137693,3424,4172707,3568380,0.105,0.573,0.49
2021-09-05,AZ,1060801,8599247,0.109813222,0.703037709,3071,,,0.106,,
2021-09-06,AZ,1062679,8611565,0.109846206,0.689736108,2378,,,0.107,,
2021-09-07,AZ,1065133,8629294,0.10987065,0.701799811,1982,4191297,3585953,0.109,0.576,0.493
2021-09-08,AZ,1068759,8659537,0.109860864,0.736630247,2222,4194478,3588996,0.112,0.576,0.493
2021-09-09,AZ,1071691,8685145,0.109840014,0.741461182,2480,4197684,3592704,0.112,0.577,0.494
2021-09-10,AZ,1074607,8711233,0.109812443,0.742842448,2988,4205103,3600809,0.112,0.578,0.495
2021-09-11,AZ,1077285,8732093,0.109821948,0.730893001,3355,4212977,3607989,0.112,0.579,0.496
2021-09-12,AZ,1079507,8747680,0.109849034,0.712712945,2765,4219928,3614798,0.112,0.58,0.497
2021-09-13,AZ,1081380,8762369,0.109854487,0.700158579,2278,4227010,3621676,0.11,0.581,0.498
2021-09-14,AZ,1084444,8790551,0.10981717,0.724428778,2609,4233177,3626908,0.107,0.582,0.498
2021-09-15,AZ,1087439,8818704,0.109774208,0.738021193,2432,4238085,3632266,0.105,0.582,0.499
2021-09-16,AZ,1090238,8845964,0.109723816,0.738245775,2855,4245213,3639739,0.103,0.583,0.5
2021-09-17,AZ,1092801,8872325,0.109662537,0.740252261,2830,4252340,3647534,0.101,0.584,0.501
2021-09-18,AZ,1095124,8892212,0.109651262,0.719237234,2742,4257887,3653801,0.1,0.585,0.502
2021-09-19,AZ,1097091,8906482,0.109669915,0.714335869,2457,4263962,3660650,0.1,0.586,0.503
2021-09-20,AZ,1099155,8922063,0.109682775,0.707003941,2020,4269262,3666693,0.1,0.587,0.504
2021-09-21,AZ,1102236,8947511,0.109677985,0.741728519,1934,4274119,3671606,0.102,0.587,0.504
2021-09-22,AZ,1105053,8973852,0.109640184,0.755258457,2106,4278169,3676582,0.102,0.588,0.505
2021-09-23,AZ,1107726,8999130,0.109601443,0.760163303,3013,4283886,3683438,0.102,0.589,0.506
2021-09-24,AZ,1110367,9022773,0.109577781,0.757797636,2998,4289019,3689138,0.105,0.589,0.507
2021-09-25,AZ,1112780,9042857,0.109572644,0.743713061,2916,4294793,3695439,0.105,0.59,0.508
2021-09-26,AZ,1114611,9055085,0.109601211,0.727251611,2579,4300913,3702564,0.105,0.591,0.509
2021-09-27,AZ,1116420,9068064,0.109619692,0.712905277,1959,4304938,3707131,0.106,0.591,0.509
2021-09-28,AZ,1117247,9075185,0.10961535,0.73502275,1123,4308119,3710533,0.105,0.592,0.51
2021-09-29,AZ,,,#DIV/0!,0.758206889,3388,4311856,3714729,,0.592,0.51
2021-09-30,AZ,,,#DIV/0!,0.75704306,2744,4315832,3718393,,0.593,0.511
2021-10-01,AZ,,,#DIV/0!,0.755398576,3642,4320252,3722711,,0.594,0.511
2021-10-02,AZ,,,#DIV/0!,0.754271531,,,,,,
2021-06-01,CA,3752016,52533272,0.066660688,0.73580333,1305,22503069,17104505,0.008,0.57,0.433
2021-06-02,CA,3753291,52753022,0.066422508,0.750177655,923,22526275,17127972,0.007,0.57,0.433
2021-06-03,CA,3754658,52943834,0.066221479,0.760117524,1083,22573961,17205248,0.007,0.571,0.435
2021-06-04,CA,3755926,53120959,0.066036071,0.761708228,1179,22679601,17297403,0.007,0.574,0.438
2021-06-05,CA,3756914,53229952,0.065925963,0.743995212,829,22815649,17474418,0.007,0.577,0.442
2021-06-06,CA,3757601,53287361,0.065870865,0.725768284,757,22894006,17620231,0.007,0.579,0.446
2021-06-07,CA,3758470,53407414,0.065746731,0.724597289,1182,22957251,17751394,0.007,0.581,0.449
2021-06-08,CA,3759540,53571210,0.065576327,0.748334213,1084,22990099,17813406,0.007,0.582,0.451
